hcpid,zip,calls
HCP09673,02101,20
HCP09674,90001,10
HCP09675,57003,36
HCP09676,88902,45
HCP09677,48001,33
HCP09678,29003,58
HCP09679,35004,53
HCP09680,10004,56
HCP09681,71601,50
HCP09682,32004,45
HCP09683,37012,15
HCP09684,01001,35
HCP09685,75001,34
HCP09686,19103,58
HCP09687,98001,35
HCP09688,48002,35
HCP09689,30003,12
HCP09690,66003,15
HCP09691,30303,19
HCP09692,60002,16
HCP09693,97001,13
HCP09694,10002,46
HCP09695,01003,42
HCP09696,43001,14
HCP09697,40006,5
HCP09698,98003,24
HCP09699,37012,17
HCP09700,80001,37
HCP09701,71603,51
HCP09702,01001,8
HCP09703,46002,26
HCP09704,03032,23
HCP09705,19701,56
HCP09706,30303,15
HCP09707,03033,55
HCP09708,05002,46
HCP09709,97002,53
HCP09710,57003,49
HCP09711,03032,32
HCP09712,60601,45
HCP09713,05001,56
HCP09714,40006,17
HCP09715,19104,39
HCP09716,58002,15
HCP09717,32004,40
HCP09718,71603,23
HCP09719,16822,46
HCP09720,29001,41
HCP09721,01001,48
HCP09722,40006,55
HCP09723,99501,56
HCP09724,10003,49
HCP09725,90003,5
HCP09726,12002,45
HCP09727,84003,34
HCP09728,63005,9
HCP09729,53003,57
HCP09730,63001,15
HCP09731,60003,59
HCP09732,63002,29
HCP09733,59003,45
HCP09734,63001,20
HCP09735,02102,47
HCP09736,66002,49
HCP09737,16822,56
HCP09738,08003,14
HCP09739,96701,18
HCP09740,50001,52
HCP09741,66003,19
HCP09742,43001,49
HCP09743,97001,23
HCP09744,12002,40
HCP09745,08002,14
HCP09746,88902,23
HCP09747,97001,31
HCP09748,63005,57
HCP09749,98101,6
HCP09750,94103,38
HCP09751,70003,46
HCP09752,80002,52
HCP09753,35004,24
HCP09754,20102,41
HCP09755,99503,20
HCP09756,30003,32
HCP09757,70002,38
HCP09758,73003,31
HCP09759,07003,7
HCP09760,46002,27
HCP09761,66003,5
HCP09762,30003,7
HCP09763,59003,37
HCP09764,50001,38
HCP09765,88904,56
HCP09766,20603,41
HCP09767,24702,25
HCP09768,53003,21
HCP09769,60003,57
HCP09770,43001,24
HCP09771,98002,6
HCP09772,59003,20
HCP09773,96704,21
HCP09774,06001,30
HCP09775,16822,58
HCP09776,88901,7
HCP09777,66003,21
HCP09778,59001,15
HCP09779,19702,15
HCP09780,29003,9
HCP09781,96701,21
HCP09782,30002,38
HCP09783,19102,16
HCP09784,90001,6
HCP09785,07003,60
HCP09786,97002,29
HCP09787,68001,57
HCP09788,53003,55
HCP09789,98103,10
HCP09790,98001,45
HCP09791,30301,32
HCP09792,08002,33
HCP09793,87004,58
HCP09794,68002,16
HCP09795,19703,16
HCP09796,02804,11
HCP09797,01003,44
HCP09798,98103,16
HCP09799,88904,52
HCP09800,33127,44
HCP09801,20002,14
HCP09802,37010,11
HCP09803,46003,47
HCP09804,32006,46
HCP09805,90212,43
HCP09806,46003,12
HCP09807,10002,14
HCP09808,43002,27
HCP09809,04003,36
HCP09810,20602,39
HCP09811,97001,37
HCP09812,71603,49
HCP09813,24702,53
HCP09814,45203,60
HCP09815,02804,16
HCP09816,19104,59
HCP09817,80001,19
HCP09818,99503,6
HCP09819,60601,46
HCP09820,68001,58
HCP09821,94105,38
HCP09822,66003,11
HCP09823,38602,39
HCP09824,12002,25
HCP09825,19102,7
HCP09826,75001,56
HCP09827,53003,19
HCP09828,46003,16
HCP09829,53003,42
HCP09830,84003,12
HCP09831,85002,48
HCP09832,88902,50
HCP09833,60602,55
HCP09834,08003,48
HCP09835,94102,28
HCP09836,33127,10
HCP09837,70002,21
HCP09838,99501,30
HCP09839,48001,30
HCP09840,90003,12
HCP09841,73002,24
HCP09842,87001,46
HCP09843,30002,36
HCP09844,19703,15
HCP09845,24701,25
HCP09846,20103,53
HCP09847,63001,55
HCP09848,75002,13
HCP09849,85001,46
HCP09850,45203,31
HCP09851,40004,23
HCP09852,84002,29
HCP09853,06002,47
HCP09854,53001,32
HCP09855,12001,56
HCP09856,59002,30
HCP09857,40003,51
HCP09858,66003,21
HCP09859,33127,38
HCP09860,20602,18
HCP09861,63001,52
HCP09862,68003,20
HCP09863,90003,53
HCP09864,99503,51
HCP09865,08001,23
HCP09866,85002,50
HCP09867,37012,55
HCP09868,80003,27
HCP09869,82003,28
HCP09870,30302,21
HCP09871,94102,49
HCP09872,71602,7
HCP09873,57003,18
HCP09874,01003,21
HCP09875,70003,26
HCP09876,27007,32
HCP09877,48001,41
HCP09878,98101,45
HCP09879,59001,13
HCP09880,20101,29
HCP09881,60601,29
HCP09882,30302,29
HCP09883,05002,41
HCP09884,03032,5
HCP09885,83203,12
HCP09886,63002,19
HCP09887,05009,33
HCP09888,27008,32
HCP09889,45201,40
HCP09890,98103,55
HCP09891,98001,51
HCP09892,24701,43
HCP09893,85001,48
HCP09894,70003,58
HCP09895,02103,22
HCP09896,02802,28
HCP09897,08002,48
HCP09898,58001,52
HCP09899,20101,10
HCP09900,68002,51
HCP09901,27006,46
HCP09902,06001,34
HCP09903,77003,54
HCP09904,30003,20
HCP09905,96704,51
HCP09906,05002,34
HCP09907,16822,38
HCP09908,87002,10
HCP09909,97003,34
HCP09910,46001,60
HCP09911,10001,40
HCP09912,40006,48
HCP09913,33127,8
HCP09914,58002,17
HCP09915,29001,35
HCP09916,97003,31
HCP09917,19104,10
HCP09918,63001,52
HCP09919,05001,13
HCP09920,32004,42
HCP09921,06002,59
HCP09922,97001,53
HCP09923,19102,30
HCP09924,57001,17
HCP09925,50003,14
HCP09926,90001,7
HCP09927,20102,37
HCP09928,90002,40
HCP09929,10003,47
HCP09930,59003,12
HCP09931,70002,33
HCP09932,32004,23
HCP09933,75001,22
HCP09934,20002,25
HCP09935,57002,16
HCP09936,77003,26
HCP09937,32003,51
HCP09938,30002,39
HCP09939,60603,55
HCP09940,85003,5
HCP09941,98001,11
HCP09942,94103,22
HCP09943,50001,31
HCP09944,45203,31
HCP09945,90210,32
HCP09946,04002,14
HCP09947,60601,53
HCP09948,32006,23
HCP09949,02801,44
HCP09950,20601,45
HCP09951,40003,60
HCP09952,33125,48
HCP09953,19702,58
HCP09954,30303,21
HCP09955,02801,44
HCP09956,96701,10
HCP09957,19103,9
HCP09958,97002,39
HCP09959,85003,52
HCP09960,46002,45
HCP09961,35005,10
HCP09962,96704,16
HCP09963,20002,48
HCP09964,82003,12
HCP09965,20003,33
HCP09966,46002,16
HCP09967,06001,45
HCP09968,90210,26
HCP09969,16820,50
HCP09970,57002,5
HCP09971,38601,59
HCP09972,80001,55
HCP09973,84003,34
HCP09974,02804,40
HCP09975,98101,40
HCP09976,02103,13
HCP09977,90003,6
HCP09978,63005,29
HCP09979,48003,15
HCP09980,02101,20
HCP09981,50002,25
HCP09982,01002,10
HCP09983,73001,55
HCP09984,27007,5
HCP09985,70002,36
HCP09986,29002,47
HCP09987,88904,24
HCP09988,35005,28
HCP09989,48001,35
HCP09990,06001,23
HCP09991,75002,12
HCP09992,63001,50
HCP09993,98001,10
HCP09994,83203,34
HCP09995,19701,54
HCP09996,16822,22
HCP09997,55001,50
HCP09998,46003,48
HCP09999,27007,41
HCP10000,82002,30
HCP10001,38603,41
HCP10002,30003,37
HCP10003,60001,58
HCP10004,60601,20
HCP10005,83202,18
HCP10006,02801,38
HCP10007,94103,60
HCP10008,66003,47
HCP10009,84003,49
HCP10010,01003,19
HCP10011,32004,15
HCP10012,94103,31
HCP10013,24701,18
HCP10014,94102,45
HCP10015,94102,30
HCP10016,48001,13
HCP10017,02102,28
HCP10018,63002,6
HCP10019,90002,34
HCP10020,96703,44
HCP10021,55001,14
HCP10022,27008,55
HCP10023,30003,9
HCP10024,19702,35
HCP10025,87001,8
HCP10026,03033,7
HCP10027,20002,26
HCP10028,80001,29
HCP10029,10001,15
HCP10030,60001,15
HCP10031,85001,32
HCP10032,90212,24
HCP10033,66006,21
HCP10034,53003,7
HCP10035,30303,14
HCP10036,68003,41
HCP10037,10003,60
HCP10038,33126,33
HCP10039,33125,8
HCP10040,27007,16
HCP10041,68002,25
HCP10042,73003,32
HCP10043,58003,39
HCP10044,68003,39
HCP10045,48002,7
HCP10046,33125,44
HCP10047,98101,14
HCP10048,30002,35
HCP10049,02804,37
HCP10050,68002,36
HCP10051,90002,22
HCP10052,35005,6
HCP10053,40004,33
HCP10054,10003,6
HCP10055,01001,34
HCP10056,05009,32
HCP10057,45203,12
HCP10058,75001,56
HCP10059,20001,32
HCP10060,57001,49
HCP10061,66003,36
HCP10062,04003,52
HCP10063,02804,44
HCP10064,90003,10
HCP10065,03033,10
HCP10066,73001,10
HCP10067,02801,57
HCP10068,60003,38
HCP10069,55003,15
HCP10070,58002,8
HCP10071,45201,39
HCP10072,58002,8
HCP10073,33127,33
HCP10074,40004,60
HCP10075,40003,33
HCP10076,82003,56
HCP10077,73003,10
HCP10078,55003,43
HCP10079,03032,40
HCP10080,82002,14
HCP10081,98102,36
HCP10082,45202,33
HCP10083,98002,16
HCP10084,80003,27
HCP10085,80002,56
HCP10086,75006,35
HCP10087,70002,36
HCP10088,16820,29
HCP10089,83202,21
HCP10090,40003,10
HCP10091,96704,42
HCP10092,08001,46
HCP10093,38602,9
HCP10094,99501,32
HCP10095,03033,14
HCP10096,37011,32
HCP10097,50001,50
HCP10098,63005,27
HCP10099,37010,60
HCP10100,88902,29
HCP10101,30002,7
HCP10102,43002,21
HCP10103,98103,18
HCP10104,37011,33
HCP10105,90001,38
HCP10106,59003,13
HCP10107,82003,6
HCP10108,77003,13
HCP10109,19701,24
HCP10110,02802,22
HCP10111,82002,59
HCP10112,06002,8
HCP10113,63002,53
HCP10114,96704,27
HCP10115,45202,11
HCP10116,63005,47
HCP10117,66002,37
HCP10118,55001,19
HCP10119,19702,25
HCP10120,20003,14
HCP10121,38602,50
HCP10122,63005,60
HCP10123,20001,55
HCP10124,38603,9
HCP10125,55002,28
HCP10126,04001,27
HCP10127,85002,37
HCP10128,35006,25
HCP10129,07002,24
HCP10130,30303,24
HCP10131,30301,25
HCP10132,30004,47
HCP10133,20002,36
HCP10134,83201,60
HCP10135,20103,31
HCP10136,60601,43
HCP10137,53003,50
HCP10138,88901,34
HCP10139,40006,18
HCP10140,58002,15
HCP10141,59001,15
HCP10142,03032,50
HCP10143,12001,52
HCP10144,19104,9
HCP10145,57002,24
HCP10146,84001,37
HCP10147,96701,40
HCP10148,04003,23
HCP10149,63005,21
HCP10150,32006,53
HCP10151,70003,25
HCP10152,46002,40
HCP10153,08003,43
HCP10154,50002,35
HCP10155,10004,14
HCP10156,27007,30
HCP10157,20003,12
HCP10158,20603,22
HCP10159,45201,40
HCP10160,88902,7
HCP10161,33125,34
HCP10162,66006,21
HCP10163,27007,34
HCP10164,06003,44
HCP10165,33127,46
HCP10166,02101,11
HCP10167,82001,18
HCP10168,29001,35
HCP10169,60003,44
HCP10170,46002,48
HCP10171,97003,36
HCP10172,46003,42
HCP10173,35005,14
HCP10174,02804,58
HCP10175,43001,56
HCP10176,01003,60
HCP10177,71602,30
HCP10178,20603,18
HCP10179,03033,51
HCP10180,19703,37
HCP10181,06002,38
HCP10182,77003,57
HCP10183,87002,19
HCP10184,01001,53
HCP10185,77002,17
HCP10186,04002,18
HCP10187,50002,49
HCP10188,99501,27
HCP10189,01002,46
HCP10190,02801,43
HCP10191,33126,57
HCP10192,70003,53
HCP10193,59001,31
HCP10194,33127,48
HCP10195,43002,50
HCP10196,66003,43
HCP10197,66003,33
HCP10198,50001,18
HCP10199,05009,59
HCP10200,20103,43
HCP10201,94103,29
HCP10202,20103,18
HCP10203,94102,18
HCP10204,66006,57
HCP10205,38603,5
HCP10206,77002,54
HCP10207,85002,50
HCP10208,94103,46
HCP10209,19103,16
HCP10210,70003,58
HCP10211,99502,48
HCP10212,53003,42
HCP10213,90003,42
HCP10214,35006,32
HCP10215,20103,27
HCP10216,16822,40
HCP10217,96701,19
HCP10218,05001,25
HCP10219,19701,54
HCP10220,77002,41
HCP10221,75006,38
HCP10222,90001,40
HCP10223,40006,50
HCP10224,70002,20
HCP10225,46002,54
HCP10226,19103,7
HCP10227,10001,47
HCP10228,19703,15
HCP10229,94103,49
HCP10230,90002,19
HCP10231,98001,24
HCP10232,27006,46
HCP10233,48002,37
HCP10234,97002,44
HCP10235,66003,37
HCP10236,01003,39
HCP10237,57002,17
HCP10238,60602,28
HCP10239,83203,50
HCP10240,06001,60
HCP10241,88902,20
HCP10242,73003,39
HCP10243,30302,27
HCP10244,33125,32
HCP10245,20102,26
HCP10246,02801,5
HCP10247,02801,32
HCP10248,98002,47
HCP10249,60602,16
HCP10250,19701,12
HCP10251,55003,13
HCP10252,30002,19
HCP10253,03033,8
HCP10254,94104,43
HCP10255,45201,11
HCP10256,53002,10
HCP10257,77001,10
HCP10258,94104,10
HCP10259,57002,26
HCP10260,07001,7
HCP10261,12004,53
HCP10262,77002,60
HCP10263,20101,33
HCP10264,50002,23
HCP10265,58002,25
HCP10266,43003,5
HCP10267,85001,27
HCP10268,45203,32
HCP10269,05001,34
HCP10270,30003,35
HCP10271,96704,51
HCP10272,85001,14
HCP10273,10001,37
HCP10274,60002,56
HCP10275,30004,25
HCP10276,87002,29
HCP10277,29003,43
HCP10278,19103,13
HCP10279,03032,13
HCP10280,30003,16
HCP10281,70001,57
HCP10282,66002,47
HCP10283,90210,50
HCP10284,03033,38
HCP10285,58001,21
HCP10286,10003,34
HCP10287,77003,42
HCP10288,75002,14
HCP10289,90212,12
HCP10290,45201,18
HCP10291,83203,5
HCP10292,99502,12
HCP10293,02804,44
HCP10294,66002,36
HCP10295,04002,59
HCP10296,55002,48
HCP10297,27006,20
HCP10298,38603,7
HCP10299,46003,6
HCP10300,83201,15
HCP10301,75001,24
HCP10302,30002,20
HCP10303,29002,50
HCP10304,02103,18
HCP10305,60602,50
HCP10306,10004,49
HCP10307,50003,28
HCP10308,71603,17
HCP10309,87004,19
HCP10310,71603,39
HCP10311,50002,58
HCP10312,50003,59
HCP10313,37011,43
HCP10314,60603,17
HCP10315,30301,7
HCP10316,83201,29
HCP10317,05009,26
HCP10318,70003,26
HCP10319,82003,34
HCP10320,04001,59
HCP10321,19703,50
HCP10322,02804,39
HCP10323,80002,18
HCP10324,94103,55
HCP10325,07003,11
HCP10326,50003,17
HCP10327,02103,47
HCP10328,71602,7
HCP10329,01001,33
HCP10330,70001,24
HCP10331,82001,51
HCP10332,97002,12
HCP10333,66006,54
HCP10334,70001,18
HCP10335,98003,34
HCP10336,29001,12
HCP10337,20103,21
HCP10338,60603,59
HCP10339,90001,34
HCP10340,88901,56
HCP10341,55001,40
HCP10342,01003,47
HCP10343,75002,17
HCP10344,35006,13
HCP10345,16821,41
HCP10346,24702,33
HCP10347,66003,33
HCP10348,24712,27
HCP10349,68001,21
HCP10350,27006,5
HCP10351,04001,52
HCP10352,84001,49
HCP10353,60602,16
HCP10354,30302,48
HCP10355,43002,29
HCP10356,97003,7
HCP10357,43003,40
HCP10358,55003,17
HCP10359,33126,32
HCP10360,73001,7
HCP10361,88904,19
HCP10362,20602,18
HCP10363,60002,18
HCP10364,02101,13
HCP10365,43003,9
HCP10366,10003,7
HCP10367,02103,24
HCP10368,94104,35
HCP10369,30303,7
HCP10370,48001,57
HCP10371,55001,22
HCP10372,71601,20
HCP10373,59001,30
HCP10374,16822,52
HCP10375,05001,51
HCP10376,70003,39
HCP10377,75001,11
HCP10378,85002,59
HCP10379,73002,47
HCP10380,05001,21
HCP10381,19103,52
HCP10382,38601,41
HCP10383,43003,37
HCP10384,55001,51
HCP10385,63005,31
HCP10386,05001,56
HCP10387,85003,51
HCP10388,59002,28
HCP10389,10001,50
HCP10390,50003,26
HCP10391,16820,15
HCP10392,16820,53
HCP10393,70001,34
HCP10394,75001,21
HCP10395,70001,39
HCP10396,05001,33
HCP10397,98002,22
HCP10398,20002,33
HCP10399,20001,37
HCP10400,96703,39
HCP10401,60602,21
HCP10402,58002,7
HCP10403,37011,50
HCP10404,38602,42
HCP10405,98002,48
HCP10406,80001,31
HCP10407,97003,53
HCP10408,08003,39
HCP10409,20003,41
HCP10410,90212,15
HCP10411,24712,20
HCP10412,19701,58
HCP10413,19702,50
HCP10414,04001,40
HCP10415,50001,18
HCP10416,27006,32
HCP10417,71601,43
HCP10418,12004,39
HCP10419,10002,31
HCP10420,96704,50
HCP10421,73001,20
HCP10422,80003,20
HCP10423,55002,10
HCP10424,66002,36
HCP10425,12004,51
HCP10426,04001,57
HCP10427,57002,43
HCP10428,82002,38
HCP10429,19102,41
HCP10430,40003,58
HCP10431,05001,11
HCP10432,33127,5
HCP10433,02801,8
HCP10434,10004,30
HCP10435,16822,9
HCP10436,96703,29
HCP10437,85001,42
HCP10438,10004,26
HCP10439,58003,45
HCP10440,48003,7
HCP10441,20603,50
HCP10442,38602,39
HCP10443,35006,5
HCP10444,87002,11
HCP10445,98102,49
HCP10446,20003,33
HCP10447,19702,23
HCP10448,19702,52
HCP10449,20603,29
HCP10450,94103,41
HCP10451,50003,48
HCP10452,71602,10
HCP10453,88901,57
HCP10454,01003,32
HCP10455,66006,38
HCP10456,50001,12
HCP10457,50003,51
HCP10458,33125,32
HCP10459,57003,55
HCP10460,90212,53
HCP10461,20102,53
HCP10462,10003,41
HCP10463,07001,50
HCP10464,43001,31
HCP10465,32003,5
HCP10466,96703,10
HCP10467,70003,36
HCP10468,82001,6
HCP10469,66002,28
HCP10470,01001,48
HCP10471,46001,56
HCP10472,20603,27
HCP10473,02802,28
HCP10474,73002,35
HCP10475,16820,59
HCP10476,88902,5
HCP10477,20001,29
HCP10478,96701,31
HCP10479,01001,18
HCP10480,20102,38
HCP10481,98102,33
HCP10482,20602,26
HCP10483,01001,44
HCP10484,98002,22
HCP10485,20603,40
HCP10486,19104,36
HCP10487,30002,11
HCP10488,07003,11
HCP10489,20002,10
HCP10490,55003,25
HCP10491,58003,51
HCP10492,30002,7
HCP10493,94104,14
HCP10494,66006,51
HCP10495,88902,55
HCP10496,20101,12
HCP10497,55002,48
HCP10498,06001,8
HCP10499,19701,7
HCP10500,80002,37
HCP10501,97002,9
HCP10502,59001,48
HCP10503,58003,15
HCP10504,55003,22
HCP10505,58003,26
HCP10506,30302,10
HCP10507,68001,8
HCP10508,96704,42
HCP10509,71603,57
HCP10510,04002,45
HCP10511,19703,30
HCP10512,12002,32
HCP10513,40006,16
HCP10514,40004,21
HCP10515,60602,21
HCP10516,94103,48
HCP10517,90210,60
HCP10518,46003,29
HCP10519,19103,39
HCP10520,68001,39
HCP10521,80001,15
HCP10522,35006,27
HCP10523,40003,21
HCP10524,63001,15
HCP10525,66003,10
HCP10526,80002,53
HCP10527,96704,56
HCP10528,80003,39
HCP10529,03032,39
HCP10530,35004,26
HCP10531,27008,35
HCP10532,20003,13
HCP10533,29001,38
HCP10534,43002,16
HCP10535,20001,36
HCP10536,73002,34
HCP10537,55002,25
HCP10538,60003,22
HCP10539,83202,41
HCP10540,50002,58
HCP10541,29002,48
HCP10542,02101,11
HCP10543,85001,5
HCP10544,66003,7
HCP10545,58002,49
HCP10546,29002,53
HCP10547,98003,60
HCP10548,50001,13
HCP10549,46003,58
HCP10550,33125,39
HCP10551,97001,7
HCP10552,94105,57
HCP10553,33127,45
HCP10554,38603,43
HCP10555,45203,55
HCP10556,19104,41
HCP10557,20601,57
HCP10558,59001,50
HCP10559,50003,22
HCP10560,85001,47
HCP10561,60601,24
HCP10562,58002,19
HCP10563,99502,23
HCP10564,90003,44
HCP10565,16821,47
HCP10566,20102,16
HCP10567,68001,56
HCP10568,83203,38
HCP10569,59003,6
HCP10570,88902,25
HCP10571,59002,29
HCP10572,66002,17
HCP10573,40004,51
HCP10574,20101,44
HCP10575,29003,7
HCP10576,59001,36
HCP10577,66003,16
HCP10578,40006,59
HCP10579,32003,25
HCP10580,27008,36
HCP10581,29001,55
HCP10582,29001,14
HCP10583,30004,13
HCP10584,96703,43
HCP10585,73003,38
HCP10586,16821,33
HCP10587,73002,19
HCP10588,46003,38
HCP10589,37012,42
HCP10590,63005,28
HCP10591,71602,40
HCP10592,77003,8
HCP10593,60001,31
HCP10594,38601,18
HCP10595,60003,8
HCP10596,94104,14
HCP10597,98003,44
HCP10598,98001,34
HCP10599,20602,52
HCP10600,12004,29
HCP10601,94102,47
HCP10602,01002,11
HCP10603,85003,52
HCP10604,87004,32
HCP10605,05002,47
HCP10606,30303,27
HCP10607,02802,35
HCP10608,30003,45
HCP10609,19703,38
HCP10610,12002,45
HCP10611,87002,31
HCP10612,20102,45
HCP10613,87004,59
HCP10614,20101,11
HCP10615,58002,14
HCP10616,53002,15
HCP10617,60001,57
HCP10618,94102,60
HCP10619,37010,28
HCP10620,94105,18
HCP10621,46001,45
HCP10622,27007,32
HCP10623,07002,51
HCP10624,20601,15
HCP10625,53002,39
HCP10626,57003,15
HCP10627,48003,56
HCP10628,19104,12
HCP10629,94102,6
HCP10630,94104,39
HCP10631,90210,56
HCP10632,70002,59
HCP10633,57003,40
HCP10634,01002,40
HCP10635,71601,40
HCP10636,58002,47
HCP10637,06002,47
HCP10638,90002,41
HCP10639,70001,24
HCP10640,30303,53
HCP10641,08002,28
HCP10642,57002,31
HCP10643,60602,53
HCP10644,37012,6
HCP10645,63005,22
HCP10646,24702,30
HCP10647,82003,37
HCP10648,35005,22
HCP10649,35006,6
HCP10650,60002,36
HCP10651,06002,47
HCP10652,20002,27
HCP10653,20003,58
HCP10654,43003,28
HCP10655,19104,7
HCP10656,48001,27
HCP10657,40003,10
HCP10658,60601,9
HCP10659,38601,23
HCP10660,85001,14
HCP10661,06001,36
HCP10662,68003,10
HCP10663,98001,41
HCP10664,60003,5
HCP10665,87001,33
HCP10666,85001,30
HCP10667,80003,46
HCP10668,55003,39
HCP10669,45203,40
HCP10670,02802,14
HCP10671,08001,21
HCP10672,60602,11
HCP10673,02102,25
HCP10674,27008,35
HCP10675,84003,47
HCP10676,45201,21
HCP10677,03033,43
HCP10678,07002,32
HCP10679,97001,24
HCP10680,83203,24
HCP10681,16821,36
HCP10682,98102,27
HCP10683,71603,34
HCP10684,66003,30
HCP10685,60602,25
HCP10686,33126,19
HCP10687,53002,10
HCP10688,07003,59
HCP10689,43003,47
HCP10690,99501,33
HCP10691,60003,38
HCP10692,45201,57
HCP10693,19104,33
HCP10694,60602,49
HCP10695,94103,14
HCP10696,19703,41
HCP10697,60003,20
HCP10698,20001,16
HCP10699,20003,10
HCP10700,08003,55
HCP10701,08003,34
HCP10702,02802,52
HCP10703,82002,9
HCP10704,24701,22
HCP10705,80002,20
HCP10706,58002,42
HCP10707,70001,48
HCP10708,32003,32
HCP10709,88904,13
HCP10710,63001,58
HCP10711,63001,51
HCP10712,53003,34
HCP10713,96704,45
HCP10714,27008,49
HCP10715,38601,11
HCP10716,99502,5
HCP10717,10003,36
HCP10718,02802,20
HCP10719,58001,47
HCP10720,90210,8
HCP10721,75001,29
HCP10722,66003,58
HCP10723,63005,27
HCP10724,30303,6
HCP10725,98002,51
HCP10726,57001,19
HCP10727,90211,23
HCP10728,60002,35
HCP10729,80001,48
HCP10730,02102,54
HCP10731,70003,9
HCP10732,60601,60
HCP10733,90001,31
HCP10734,32006,58
HCP10735,94104,54
HCP10736,96703,14
HCP10737,19702,33
HCP10738,60003,58
HCP10739,27006,16
HCP10740,29001,59
HCP10741,32004,52
HCP10742,55002,56
HCP10743,68002,12
HCP10744,05009,45
HCP10745,38603,34
HCP10746,80003,23
HCP10747,84002,54
HCP10748,97003,43
HCP10749,70002,23
HCP10750,87002,18
HCP10751,60002,17
HCP10752,38602,55
HCP10753,60602,20
HCP10754,53001,15
HCP10755,06001,30
HCP10756,77002,19
HCP10757,53001,34
HCP10758,71602,11
HCP10759,10004,8
HCP10760,01002,10
HCP10761,87001,60
HCP10762,68003,53
HCP10763,06001,11
HCP10764,16820,17
HCP10765,82002,34
HCP10766,99502,39
HCP10767,88901,21
HCP10768,90002,39
HCP10769,60602,27
HCP10770,68001,33
HCP10771,33127,59
HCP10772,77001,58
HCP10773,55001,54
HCP10774,66003,24
HCP10775,71601,58
HCP10776,30302,42
HCP10777,35005,27
HCP10778,98002,34
HCP10779,19701,30
HCP10780,16820,46
HCP10781,19103,8
